Source IP,Destination IP,Source Port,Destination Port,Protocol,Length,Time Since Reference
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.339693076
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.339743896
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.340775913
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.340823713
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.340841905
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.340877627
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.341933139
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.342000334
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.343056696
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.343122291
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.344178684
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.344251118
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.345260802
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.345299980
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.345314922
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.345354679
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.346419372
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.346472083
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.347541503
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.347609540
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.348662460
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.348730227
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.349745766
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.349792696
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.349813485
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.349843597
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.350911252
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.350987921
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.352036932
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.352104941
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.353147456
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.353215109
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.354230274
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.354266183
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.354287336
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.354324511
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.355384619
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.355453413
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.356510557
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.356578213
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.357630227
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.357697605
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.358719932
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.358751382
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.358772135
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.358811660
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.359869443
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.359946316
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.360994678
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.361066198
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.362115413
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.362185514
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.363198915
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.363255286
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.363266859
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.363300077
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.364355310
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.364404421
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.365480324
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.365550060
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.366604708
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.366663353
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.367681727
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.367720635
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.367753402
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.367784390
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.368839712
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.368924733
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.369977302
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.370042721
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.371087983
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.371142655
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.372167074
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.372211112
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.372222132
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.372260917
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.373327767
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.373404341
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.374454603
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.374506256
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.375570662
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.375623653
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.376654386
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.376705953
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.376727013
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.376766445
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.377809302
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.377876120
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.378931873
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.379016784
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.380054212
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.380123831
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.381136846
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.381187127
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.381203580
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.381239342
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.382294319
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.382361754
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.383417626
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.383464305
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.384536910
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.384609000
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.385618645
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.385670855
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.385688722
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.385724661
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.386781405
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.386829870
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.387918212
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.388011345
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.389039322
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.389095821
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.390104238
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.390147321
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.390153156
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.390188107
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.391261905
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.391320935
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.392391227
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.392451020
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.393508489
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.393557316
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.394592600
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.394627055
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.394661364
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.394691939
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.395746532
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.395802897
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.396869943
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.396938755
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.397991447
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.398058561
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.399074740
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.399110514
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.399128396
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.399169716
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.400231273
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.400310230
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.401357098
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.401429451
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.402478579
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.402550831
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.403557067
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.403607694
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.403956016
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.404037383
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.404720746
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.404786591
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.405837492
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.405901080
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.406957498
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.407009941
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.408040829
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.408097322
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.408112798
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.408149131
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.409198160
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.409268781
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.410320283
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.410388888
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.411441648
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.411512325
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.412524028
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.412603559
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.412607707
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.412638088
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.413681079
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.413747325
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.414805477
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.414855892
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.415963028
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.416066535
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.417008851
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.417077586
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.417079592
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.417118565
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.418166294
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.418231316
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.419290033
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.419361404
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.420414890
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.420463434
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.421494079
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.421544008
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.421561787
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.421596867
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.422650431
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.422695829
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.423774800
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.423845103
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.424896440
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.424966343
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.425978727
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.426035772
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.426046800
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.426076142
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.427134579
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.427206946
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.428258757
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.428322917
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.429379469
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.429449041
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.430460876
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.430500185
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.430509844
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.430546327
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.431618766
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.431697417
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.432744693
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.432818075
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.433864484
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.433931602
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.434946713
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.434984466
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.435031126
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.435060927
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.436103438
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.436172369
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.437227164
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.437293586
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.438347280
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.438393207
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.439429885
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.439478024
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.439495745
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.439534352
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.440588382
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.440656485
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.441711183
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.441782953
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.442832376
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.442903226
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.443915879
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.443969003
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.443987152
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.444022993
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.445073721
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.445138087
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.446199563
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.446266046
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.447317725
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.447386853
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.448399906
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.448452225
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.448475451
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.448513068
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.449557196
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.449644118
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.450680221
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.450729555
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.451800834
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.451872258
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.452884041
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.452938683
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.452952619
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.452986251
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.454040384
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.454107719
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.455165072
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.455240029
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.456288865
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.456359135
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.457367848
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.457417855
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.457441942
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.457480028
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.458524307
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.458577552
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.459647661
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.459720144
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.460771762
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.460840158
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.461852089
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.461892480
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.461903757
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.461945209
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.463009600
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.463076399
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.464134598
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.464207772
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.465255251
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.465329319
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.466337070
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.466379456
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.466389757
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.466425706
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.467493065
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.467568457
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.468640557
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.468707000
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.469738378
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.469790105
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.470822087
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.470867620
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.470903189
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.470954108
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.471982551
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.472041243
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.473106507
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.473161641
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.474224534
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.474282250
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.475306895
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.475360025
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.475380329
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.475416874
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.476463914
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.476512130
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.477589552
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.477645191
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.478707292
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.478776099
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.479793022
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.479857789
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.480247516
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.480302778
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.480968230
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.481014243
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.482075801
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.482124343
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.483192882
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.483260513
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.484274075
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.484314095
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.484324858
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.484365447
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.485432260
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.485480097
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.486554334
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.486604075
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.487674799
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.487725783
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.488758161
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.488800898
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.488822773
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.488872651
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.489923302
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.490004407
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.491043738
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.491089179
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.492162570
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.492213959
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.493246042
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.493289450
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.493298493
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.493339728
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.494399366
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.494452523
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.495524058
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.495589060
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.496648059
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.496727694
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.497731873
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.497782363
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.497803291
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.497838547
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.498884876
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.498968132
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.500025209
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.500097230
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.501132987
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.501204006
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.502215022
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.502252431
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.502266284
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.502308582
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.503367924
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.503418342
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.504493653
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.504558344
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.505613459
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.505687275
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.506696868
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.506734215
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.506743042
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.506782204
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.507851670
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.507901071
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.508976866
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.509048400
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.510098427
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.510150528
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.511180060
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.511217748
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.511249745
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.511281213
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.512356569
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.512440057
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.513475141
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.513537047
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.514594477
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.514641060
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.515664071
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.515703696
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.515714080
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.515750302
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.516826070
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.516892751
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.517946671
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.518015526
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.519065679
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.519113573
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.520148821
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.520205855
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.520212908
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.520245562
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.521310212
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.521359383
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.522430500
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.522475815
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.523549912
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.523614866
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.524636923
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.524672740
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.524707136
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.524745113
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.525810416
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.525875139
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.526929464
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.527051877
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.528036574
10.0.2.2,10.0.4.4,50000,50000,17,1444,30.528110439
10.0.1.1,10.0.4.4,50000,50000,17,1444,30.529116929
