Segundos_em_0.001,Bytes_Por_0.001_Segundo,Quantidade_pacotes
14.229,2888,2
14.23,2888,2
14.231,2888,2
14.232,2888,2
14.233,2888,2
14.234,2888,2
14.235,2888,2
14.237,2888,2
14.238,2888,2
14.239,2888,2
14.24,2888,2
14.241,2888,2
14.243,5776,4
14.244,2888,2
14.246,2888,2
14.247,2888,2
14.248,2888,2
14.249,2888,2
14.25,2888,2
14.251,2888,2
14.252,2888,2
14.253,2888,2
14.255,2888,2
14.256,2888,2
14.257,2888,2
14.258,2888,2
14.259,2888,2
14.26,2888,2
14.261,2888,2
14.262,2888,2
14.263,1444,1
14.264,1444,1
14.265,2888,2
14.266,2888,2
14.267,2888,2
14.268,2888,2
14.269,2888,2
14.27,2888,2
14.271,2888,2
14.272,2888,2
14.274,2888,2
14.275,2888,2
14.276,2888,2
14.277,2888,2
14.278,2888,2
14.279,2888,2
14.28,2888,2
14.281,2888,2
14.283,2888,2
14.284,2888,2
14.285,2888,2
14.286,2888,2
14.287,2888,2
14.288,2888,2
14.289,2888,2
14.29,2888,2
14.291,1444,1
14.292,1444,1
14.293,2888,2
14.294,2888,2
14.295,2888,2
14.296,2888,2
14.297,2888,2
14.298,2888,2
14.299,2888,2
14.3,1444,1
14.301,1444,1
14.302,2888,2
14.303,2888,2
14.304,2888,2
14.305,2888,2
14.306,2888,2
14.307,2888,2
14.308,2888,2
14.309,1444,1
14.31,1444,1
14.311,2888,2
14.312,2888,2
14.313,2888,2
14.314,2888,2
14.315,2888,2
14.316,2888,2
14.317,2888,2
14.319,2888,2
14.32,2888,2
14.321,2888,2
14.322,2888,2
14.323,2888,2
14.324,2888,2
14.325,2888,2
14.326,2888,2
14.327,2888,2
14.328,1444,1
14.329,1444,1
14.33,2888,2
14.331,2888,2
14.332,2888,2
14.333,2888,2
14.334,2888,2
14.335,2888,2
14.336,2888,2
14.337,1444,1
14.338,1444,1
14.339,2888,2
14.34,2888,2
14.341,2888,2
14.342,2888,2
14.343,2888,2
14.344,2888,2
14.345,2888,2
14.346,1444,1
14.347,1444,1
14.348,2888,2
14.349,2888,2
14.35,2888,2
14.351,2888,2
14.352,2888,2
14.353,2888,2
14.354,2888,2
14.355,1444,1
14.356,1444,1
14.357,2888,2
14.358,2888,2
14.359,2888,2
14.36,2888,2
14.361,2888,2
14.362,2888,2
14.363,2888,2
14.364,2888,2
14.365,1444,1
14.366,1444,1
14.367,2888,2
14.368,2888,2
14.369,2888,2
14.37,2888,2
14.371,2888,2
14.372,2888,2
14.373,2888,2
14.374,1444,1
14.375,1444,1
14.376,2888,2
14.377,2888,2
14.378,2888,2
14.379,2888,2
14.38,2888,2
14.381,2888,2
14.382,2888,2
14.383,1444,1
14.384,1444,1
14.385,2888,2
14.386,2888,2
14.387,2888,2
14.388,2888,2
14.389,2888,2
14.39,2888,2
14.391,2888,2
14.392,1444,1
14.393,1444,1
14.394,2888,2
14.395,2888,2
14.396,2888,2
14.397,2888,2
14.398,2888,2
14.399,2888,2
14.4,2888,2
14.401,2888,2
14.402,1444,1
14.403,1444,1
14.404,2888,2
14.405,2888,2
14.406,2888,2
14.407,2888,2
14.408,2888,2
14.409,2888,2
14.41,2888,2
14.411,1444,1
14.412,1444,1
14.413,2888,2
14.414,2888,2
14.415,2888,2
14.416,2888,2
14.417,2888,2
14.418,2888,2
14.419,2888,2
14.42,1444,1
14.421,1444,1
14.422,2888,2
14.423,2888,2
14.424,2888,2
14.425,2888,2
14.426,2888,2
14.427,2888,2
14.428,2888,2
14.429,2888,2
14.431,2888,2
14.432,2888,2
14.433,2888,2
14.434,2888,2
14.435,2888,2
14.436,2888,2
14.437,2888,2
14.438,2888,2
14.439,1444,1
14.44,1444,1
14.441,2888,2
14.442,2888,2
14.443,2888,2
14.444,2888,2
14.445,2888,2
14.446,2888,2
14.447,2888,2
14.448,1444,1
14.449,1444,1
14.45,2888,2
14.451,2888,2
14.452,2888,2
14.453,2888,2
14.454,2888,2
14.455,2888,2
14.456,2888,2
14.457,1444,1
14.458,1444,1
14.459,2888,2
14.46,2888,2
14.461,2888,2
14.462,2888,2
14.463,2888,2
14.464,2888,2
14.465,2888,2
14.466,1444,1
14.467,2888,2
14.468,1444,1
14.469,2888,2
14.47,2888,2
14.471,2888,2
14.472,2888,2
14.473,2888,2
14.474,2888,2
14.475,2888,2
14.476,1444,1
14.477,1444,1
14.478,2888,2
14.479,2888,2
14.48,2888,2
14.481,2888,2
14.482,2888,2
14.483,2888,2
14.484,2888,2
14.485,1444,1
14.486,1444,1
14.487,2888,2
14.488,2888,2
14.489,2888,2
14.49,2888,2
14.491,2888,2
14.492,2888,2
14.493,2888,2
14.494,1444,1
14.495,1444,1
14.496,2888,2
14.497,2888,2
14.498,2888,2
14.499,2888,2
14.5,2888,2
14.501,2888,2
14.502,2888,2
14.503,2888,2
14.504,1444,1
14.505,1444,1
14.506,2888,2
14.507,2888,2
14.508,2888,2
14.509,2888,2
14.51,2888,2
14.511,2888,2
14.512,2888,2
14.513,1444,1
14.514,1444,1
14.515,2888,2
14.516,2888,2
14.517,2888,2
14.518,2888,2
14.519,2888,2
14.52,2888,2
14.521,2888,2
14.522,1444,1
14.523,1444,1
14.524,2888,2
14.525,2888,2
14.526,2888,2
14.527,2888,2
14.528,2888,2
14.529,2888,2
14.53,2888,2
14.531,1444,1
14.532,1444,1
14.533,2888,2
14.534,2888,2
14.535,2888,2
14.536,2888,2
14.537,2888,2
14.538,2888,2
14.539,2888,2
14.54,2888,2
14.542,2888,2
14.543,2888,2
14.544,2888,2
14.545,2888,2
14.546,2888,2
14.547,1444,1
14.548,4332,3
14.549,2888,2
14.55,1444,1
14.551,1444,1
14.552,2888,2
14.553,2888,2
14.554,2888,2
14.555,2888,2
14.556,2888,2
14.557,2888,2
14.558,2888,2
14.559,1444,1
14.56,1444,1
14.561,2888,2
14.562,2888,2
14.563,2888,2
14.564,2888,2
14.565,2888,2
14.566,2888,2
14.567,2888,2
14.568,1444,1
14.569,1444,1
14.57,2888,2
14.571,2888,2
14.572,2888,2
14.573,2888,2
14.574,2888,2
14.575,2888,2
14.576,2888,2
14.577,2888,2
14.578,1444,1
14.579,1444,1
14.58,2888,2
14.581,2888,2
14.582,2888,2
14.583,2888,2
14.584,2888,2
14.585,2888,2
14.586,2888,2
14.587,1444,1
14.588,1444,1
14.589,2888,2
14.59,2888,2
14.591,2888,2
14.592,2888,2
14.593,2888,2
14.594,2888,2
14.595,2888,2
14.596,1444,1
14.597,1444,1
14.598,2888,2
14.599,2888,2
14.6,2888,2
14.601,2888,2
14.602,2888,2
14.603,2888,2
14.604,2888,2
14.605,1444,1
14.606,1444,1
14.607,2888,2
14.608,2888,2
14.609,2888,2
14.61,2888,2
14.611,2888,2
14.612,2888,2
14.613,2888,2
14.614,2888,2
14.615,1444,1
14.616,1444,1
14.617,2888,2
14.618,2888,2
14.619,2888,2
14.62,2888,2
14.621,2888,2
14.622,2888,2
14.624,4332,3
14.625,1444,1
14.626,2888,2
14.627,2888,2
14.628,2888,2
14.629,2888,2
14.63,2888,2
14.631,2888,2
14.632,2888,2
14.633,2888,2
14.635,2888,2
14.636,2888,2
14.637,2888,2
14.638,2888,2
14.639,2888,2
14.64,2888,2
14.641,2888,2
14.642,1444,1
14.643,1444,1
14.644,2888,2
14.645,2888,2
14.646,2888,2
14.647,2888,2
14.648,2888,2
14.649,2888,2
14.65,2888,2
14.651,2888,2
14.652,1444,1
14.653,1444,1
14.654,2888,2
14.655,2888,2
14.656,2888,2
14.657,2888,2
14.658,2888,2
14.659,2888,2
14.66,2888,2
14.661,1444,1
14.662,1444,1
14.663,2888,2
14.664,2888,2
14.665,2888,2
14.666,2888,2
14.667,2888,2
14.668,2888,2
14.669,2888,2
14.67,1444,1
14.671,1444,1
14.672,2888,2
14.673,2888,2
14.674,2888,2
14.675,2888,2
14.676,2888,2
14.677,2888,2
14.678,2888,2
14.679,2888,2
14.681,2888,2
14.682,2888,2
14.683,2888,2
14.684,2888,2
14.685,2888,2
14.686,2888,2
14.687,2888,2
14.688,2888,2
14.689,1444,1
14.69,1444,1
14.691,2888,2
14.692,2888,2
14.693,2888,2
14.694,2888,2
14.695,2888,2
14.696,2888,2
14.697,2888,2
14.698,1444,1
14.699,1444,1
14.7,2888,2
14.701,2888,2
14.702,2888,2
14.703,2888,2
14.704,2888,2
14.705,2888,2
14.706,2888,2
14.707,1444,1
14.708,1444,1
14.709,2888,2
14.71,2888,2
14.711,2888,2
14.712,2888,2
14.713,2888,2
14.714,2888,2
14.715,2888,2
14.716,2888,2
14.718,2888,2
14.719,2888,2
14.72,2888,2
14.721,2888,2
14.722,2888,2
14.723,2888,2
14.724,2888,2
14.725,2888,2
14.726,1444,1
14.727,1444,1
14.728,2888,2
14.729,2888,2
14.73,2888,2
14.731,2888,2
14.732,2888,2
14.733,2888,2
14.734,2888,2
14.735,1444,1
14.736,1444,1
14.737,2888,2
14.738,2888,2
14.739,2888,2
14.74,2888,2
14.741,2888,2
14.742,2888,2
14.743,2888,2
14.744,1444,1
14.745,1444,1
14.746,2888,2
14.747,2888,2
14.748,2888,2
14.749,2888,2
14.75,2888,2
14.751,2888,2
14.752,2888,2
14.753,2888,2
14.754,1444,1
14.755,1444,1
14.756,2888,2
14.757,2888,2
14.758,2888,2
14.759,2888,2
14.76,2888,2
14.761,2888,2
14.762,2888,2
14.763,1444,1
14.764,1444,1
14.765,2888,2
14.766,2888,2
14.767,2888,2
14.768,2888,2
14.769,2888,2
14.77,2888,2
14.771,2888,2
14.772,1444,1
14.773,1444,1
14.774,2888,2
14.775,2888,2
14.776,2888,2
14.777,2888,2
14.778,2888,2
14.779,2888,2
14.78,2888,2
14.781,1444,1
14.782,1444,1
14.783,2888,2
14.784,2888,2
14.785,2888,2
14.786,2888,2
14.787,2888,2
14.788,2888,2
14.789,2888,2
14.79,2888,2
14.791,1444,1
14.792,1444,1
14.793,2888,2
14.794,2888,2
14.795,2888,2
14.796,2888,2
14.797,2888,2
14.798,2888,2
14.799,2888,2
14.8,1444,1
14.801,1444,1
14.802,2888,2
14.803,2888,2
14.804,2888,2
14.805,2888,2
14.806,2888,2
14.807,2888,2
14.808,2888,2
14.809,1444,1
14.81,1444,1
14.811,2888,2
14.812,2888,2
14.813,2888,2
14.814,2888,2
14.815,2888,2
14.816,2888,2
14.817,2888,2
14.818,1444,1
14.819,1444,1
14.82,2888,2
14.821,2888,2
14.822,2888,2
14.823,2888,2
14.824,2888,2
14.825,2888,2
14.826,2888,2
14.827,2888,2
14.828,1444,1
14.829,1444,1
14.83,2888,2
14.831,2888,2
14.832,2888,2
14.833,2888,2
14.834,2888,2
14.835,2888,2
14.836,2888,2
14.837,1444,1
14.838,1444,1
14.839,2888,2
14.84,2888,2
14.841,2888,2
14.842,2888,2
14.843,2888,2
14.844,2888,2
14.845,2888,2
14.846,1444,1
14.847,1444,1
14.848,2888,2
14.849,2888,2
14.85,2888,2
14.851,2888,2
14.852,2888,2
14.853,2888,2
14.854,2888,2
14.855,1444,1
14.856,1444,1
14.857,2888,2
14.858,2888,2
14.859,2888,2
14.86,2888,2
14.861,2888,2
14.862,2888,2
14.863,2888,2
14.864,2888,2
14.865,1444,1
14.866,1444,1
14.867,2888,2
14.868,2888,2
14.869,2888,2
14.87,2888,2
14.871,2888,2
14.872,2888,2
14.873,2888,2
14.874,1444,1
14.875,1444,1
14.876,2888,2
14.877,2888,2
14.878,2888,2
14.879,2888,2
14.88,2888,2
14.881,2888,2
14.882,2888,2
14.883,1444,1
14.884,1444,1
14.885,2888,2
14.886,2888,2
14.887,2888,2
14.888,2888,2
14.889,2888,2
14.89,2888,2
14.891,2888,2
14.892,2888,2
14.894,2888,2
14.895,2888,2
14.896,2888,2
14.897,2888,2
14.898,2888,2
14.899,2888,2
14.9,2888,2
14.901,2888,2
14.902,1444,1
14.903,1444,1
14.904,2888,2
14.905,2888,2
14.906,2888,2
14.907,2888,2
14.908,2888,2
14.909,2888,2
14.91,2888,2
14.911,1444,1
14.912,1444,1
14.913,2888,2
14.914,2888,2
14.915,2888,2
14.916,2888,2
14.917,2888,2
14.918,2888,2
14.919,2888,2
14.92,1444,1
14.921,1444,1
14.922,2888,2
14.923,2888,2
14.924,2888,2
14.925,2888,2
14.926,2888,2
14.927,2888,2
14.929,5776,4
14.931,2888,2
14.932,2888,2
14.933,2888,2
14.934,2888,2
14.935,2888,2
14.936,2888,2
14.937,2888,2
14.938,2888,2
14.939,1444,1
14.94,1444,1
14.941,2888,2
14.942,2888,2
14.943,2888,2
14.944,2888,2
14.945,2888,2
14.946,2888,2
14.947,2888,2
14.948,1444,1
14.949,1444,1
14.95,2888,2
14.951,2888,2
14.952,2888,2
14.953,2888,2
14.954,2888,2
14.955,2888,2
14.956,2888,2
14.957,2888,2
14.959,2888,2
14.96,2888,2
14.961,2888,2
14.962,2888,2
14.963,2888,2
14.964,2888,2
14.965,2888,2
14.966,2888,2
14.968,2888,2
14.969,2888,2
14.97,2888,2
14.971,2888,2
14.972,2888,2
14.973,2888,2
14.974,2888,2
14.975,2888,2
14.976,1444,1
14.977,1444,1
14.978,2888,2
14.979,2888,2
14.98,2888,2
14.981,2888,2
14.982,2888,2
14.983,2888,2
14.984,2888,2
14.985,1444,1
14.986,1444,1
14.987,2888,2
14.988,2888,2
14.989,2888,2
14.99,2888,2
14.991,2888,2
14.992,2888,2
14.993,2888,2
14.994,1444,1
14.995,1444,1
14.996,2888,2
14.997,2888,2
14.998,2888,2
14.999,2888,2
15.0,2888,2
15.001,2888,2
15.002,2888,2
15.003,2888,2
15.005,2888,2
15.006,2888,2
15.007,2888,2
15.008,2888,2
15.009,2888,2
15.01,2888,2
15.011,2888,2
15.012,2888,2
15.013,1444,1
15.014,1444,1
15.015,2888,2
15.016,2888,2
15.017,2888,2
15.018,2888,2
15.019,2888,2
15.02,2888,2
15.021,2888,2
15.022,1444,1
15.023,1444,1
15.024,2888,2
15.025,2888,2
15.026,2888,2
15.027,2888,2
15.028,2888,2
15.029,2888,2
15.03,2888,2
15.031,1444,1
15.032,1444,1
15.033,2888,2
15.034,2888,2
15.035,2888,2
15.036,2888,2
15.037,2888,2
15.038,2888,2
15.039,2888,2
15.04,2888,2
15.041,1444,1
15.042,1444,1
15.043,2888,2
15.044,2888,2
15.045,2888,2
15.046,2888,2
15.047,2888,2
15.048,2888,2
15.049,1444,1
15.05,2888,2
15.051,1444,1
15.052,2888,2
15.053,2888,2
15.054,2888,2
15.055,2888,2
15.056,2888,2
15.057,2888,2
15.058,2888,2
15.059,1444,1
15.06,1444,1
15.061,2888,2
15.062,2888,2
15.063,2888,2
15.064,2888,2
15.065,2888,2
15.066,2888,2
15.067,2888,2
15.068,1444,1
15.069,1444,1
15.07,2888,2
15.071,2888,2
15.072,2888,2
15.073,2888,2
15.074,2888,2
15.075,2888,2
15.076,2888,2
15.077,2888,2
15.078,1444,1
15.079,1444,1
15.08,2888,2
15.081,2888,2
15.082,2888,2
15.083,2888,2
15.084,2888,2
15.085,2888,2
15.086,2888,2
15.087,1444,1
15.088,1444,1
15.089,2888,2
15.09,2888,2
15.091,2888,2
15.092,2888,2
15.093,2888,2
15.094,2888,2
15.095,2888,2
15.096,1444,1
15.097,1444,1
15.098,2888,2
15.099,2888,2
15.1,2888,2
15.101,2888,2
15.102,2888,2
15.103,2888,2
15.104,2888,2
15.105,1444,1
15.106,1444,1
15.107,2888,2
15.108,2888,2
15.109,2888,2
15.11,2888,2
15.111,2888,2
15.112,2888,2
15.113,2888,2
15.114,2888,2
15.115,1444,1
15.116,1444,1
15.117,2888,2
15.118,2888,2
15.119,2888,2
15.12,2888,2
15.121,2888,2
15.122,2888,2
15.123,2888,2
15.124,1444,1
15.125,1444,1
15.126,2888,2
15.127,2888,2
15.128,2888,2
15.129,2888,2
15.13,2888,2
15.131,2888,2
15.132,2888,2
15.133,1444,1
15.134,1444,1
15.135,2888,2
15.136,2888,2
15.137,2888,2
15.138,2888,2
15.139,2888,2
15.14,2888,2
15.141,2888,2
15.142,2888,2
15.144,2888,2
15.145,2888,2
15.146,2888,2
15.147,2888,2
15.148,2888,2
15.149,2888,2
15.15,2888,2
15.151,1444,1
15.152,2888,2
15.153,1444,1
15.154,2888,2
15.155,2888,2
15.156,2888,2
15.157,2888,2
15.158,2888,2
15.159,2888,2
15.16,2888,2
15.161,1444,1
15.162,1444,1
15.163,2888,2
15.164,2888,2
15.165,2888,2
15.166,2888,2
15.167,2888,2
15.168,2888,2
15.169,2888,2
15.17,1444,1
15.171,1444,1
15.172,2888,2
15.173,2888,2
15.174,2888,2
15.175,2888,2
15.176,2888,2
15.177,2888,2
15.178,2888,2
15.179,1444,1
15.18,2888,2
15.181,1444,1
15.182,2888,2
15.183,2888,2
15.184,2888,2
15.185,2888,2
15.186,2888,2
15.187,2888,2
15.188,2888,2
15.189,1444,1
15.19,1444,1
15.191,2888,2
15.192,2888,2
15.193,2888,2
15.194,2888,2
15.195,2888,2
15.196,2888,2
15.197,2888,2
15.198,1444,1
15.199,1444,1
15.2,2888,2
15.201,2888,2
15.202,2888,2
15.203,2888,2
15.204,2888,2
15.205,2888,2
15.206,2888,2
15.207,2888,2
15.209,2888,2
15.21,2888,2
15.211,2888,2
15.212,2888,2
15.213,2888,2
15.214,2888,2
15.215,2888,2
15.216,2888,2
15.217,1444,1
15.218,1444,1
15.219,2888,2
15.22,2888,2
15.221,2888,2
15.222,2888,2
15.223,2888,2
15.224,2888,2
15.225,2888,2
15.226,1444,1
15.227,1444,1
15.228,2888,2
15.229,2888,2
15.23,2888,2
15.231,2888,2
15.232,2888,2
15.234,5776,4
15.235,1444,1
15.236,1444,1
15.237,2888,2
15.238,2888,2
15.239,2888,2
15.24,2888,2
15.241,2888,2
15.242,2888,2
15.243,2888,2
15.244,2888,2
15.246,2888,2
15.247,2888,2
15.248,2888,2
15.249,2888,2
15.25,2888,2
15.251,2888,2
15.252,2888,2
15.253,2888,2
15.254,1444,1
15.255,1444,1
15.256,2888,2
15.257,2888,2
15.258,2888,2
15.259,2888,2
15.26,2888,2
15.261,2888,2
15.262,2888,2
15.263,1444,1
15.264,1444,1
15.265,2888,2
15.266,2888,2
15.267,2888,2
15.268,2888,2
15.269,2888,2
15.27,2888,2
15.271,2888,2
15.272,1444,1
15.273,1444,1
15.274,2888,2
15.275,2888,2
15.276,2888,2
15.277,2888,2
15.278,2888,2
15.279,2888,2
15.28,2888,2
15.281,2888,2
15.283,2888,2
15.284,2888,2
15.285,2888,2
15.286,2888,2
15.287,2888,2
15.288,2888,2
15.289,2888,2
15.29,2888,2
15.292,2888,2
15.293,2888,2
15.294,2888,2
15.295,2888,2
15.296,2888,2
15.297,2888,2
15.298,2888,2
15.299,2888,2
15.3,1444,1
15.301,1444,1
15.302,2888,2
15.303,2888,2
15.304,2888,2
15.305,2888,2
15.306,2888,2
15.307,2888,2
15.308,2888,2
15.31,2888,2
15.311,2888,2
15.312,2888,2
15.313,2888,2
15.314,2888,2
15.315,2888,2
15.316,2888,2
15.317,2888,2
15.318,1444,1
15.319,1444,1
15.32,2888,2
15.321,2888,2
15.322,2888,2
15.323,2888,2
15.324,2888,2
15.325,2888,2
15.326,2888,2
15.327,2888,2
15.328,1444,1
15.329,1444,1
15.33,2888,2
15.331,2888,2
15.332,2888,2
15.333,2888,2
15.334,2888,2
15.335,2888,2
15.336,2888,2
15.337,1444,1
15.338,1444,1
15.339,2888,2
15.34,2888,2
15.341,2888,2
15.342,2888,2
15.343,2888,2
15.344,2888,2
15.345,2888,2
15.346,2888,2
15.348,2888,2
15.349,2888,2
15.35,2888,2
15.351,2888,2
15.352,2888,2
15.353,2888,2
15.354,2888,2
15.355,2888,2
15.357,2888,2
15.358,2888,2
15.359,2888,2
15.36,2888,2
15.361,2888,2
15.362,2888,2
15.363,2888,2
15.364,2888,2
15.365,1444,1
15.366,1444,1
15.367,2888,2
15.368,2888,2
15.369,2888,2
15.37,2888,2
15.371,2888,2
15.372,2888,2
15.373,2888,2
15.374,1444,1
15.375,1444,1
15.376,2888,2
15.377,2888,2
15.378,2888,2
15.379,2888,2
15.38,2888,2
15.381,2888,2
15.382,2888,2
15.383,1444,1
15.384,1444,1
15.385,2888,2
15.386,2888,2
15.387,2888,2
15.388,2888,2
15.389,2888,2
15.39,2888,2
15.391,2888,2
15.392,2888,2
15.394,2888,2
15.395,2888,2
15.396,2888,2
15.397,2888,2
15.398,2888,2
15.399,2888,2
15.4,2888,2
15.401,2888,2
15.402,1444,1
15.403,1444,1
15.404,2888,2
15.405,2888,2
15.406,2888,2
15.407,2888,2
15.408,2888,2
15.409,2888,2
15.41,2888,2
15.411,1444,1
15.412,1444,1
15.413,2888,2
15.414,2888,2
15.415,2888,2
15.416,2888,2
15.417,2888,2
15.418,2888,2
15.419,2888,2
15.42,1444,1
15.421,1444,1
15.422,2888,2
15.423,2888,2
15.424,2888,2
15.425,2888,2
15.426,2888,2
15.427,2888,2
15.428,2888,2
15.429,2888,2
15.43,1444,1
15.431,1444,1
15.432,2888,2
15.433,2888,2
15.434,2888,2
15.435,2888,2
15.436,2888,2
15.437,2888,2
15.438,2888,2
15.439,1444,1
15.44,1444,1
15.441,2888,2
15.442,2888,2
15.443,2888,2
15.444,2888,2
15.445,2888,2
15.446,2888,2
15.447,2888,2
15.448,1444,1
15.449,1444,1
15.45,2888,2
15.451,2888,2
15.452,2888,2
15.453,2888,2
15.454,2888,2
15.455,2888,2
15.456,2888,2
15.457,1444,1
15.458,1444,1
15.459,2888,2
15.46,2888,2
15.461,2888,2
15.462,1444,1
15.463,4332,3
15.464,2888,2
15.465,2888,2
15.466,1444,1
15.467,2888,2
15.468,1444,1
15.469,2888,2
15.47,2888,2
15.471,2888,2
15.472,2888,2
15.473,2888,2
15.474,2888,2
15.475,2888,2
15.476,1444,1
15.477,1444,1
15.478,2888,2
15.479,2888,2
15.48,2888,2
15.481,2888,2
15.482,2888,2
15.483,2888,2
15.484,2888,2
15.485,1444,1
15.486,1444,1
15.487,2888,2
15.488,2888,2
15.489,2888,2
15.49,2888,2
15.491,2888,2
15.492,2888,2
15.493,2888,2
15.494,2888,2
15.496,2888,2
15.497,2888,2
15.498,2888,2
15.499,2888,2
15.5,2888,2
15.501,2888,2
15.502,2888,2
15.503,2888,2
15.504,1444,1
15.505,1444,1
15.506,2888,2
15.507,2888,2
15.508,2888,2
15.509,2888,2
15.51,2888,2
15.511,2888,2
15.512,2888,2
15.513,1444,1
15.514,1444,1
15.515,2888,2
15.516,2888,2
15.517,2888,2
15.518,2888,2
15.519,2888,2
15.52,2888,2
15.521,2888,2
15.522,1444,1
15.523,1444,1
15.524,2888,2
15.525,2888,2
15.526,2888,2
15.527,2888,2
15.528,2888,2
15.529,2888,2
15.53,2888,2
15.531,1444,1
15.532,1444,1
15.533,2888,2
15.534,2888,2
15.535,2888,2
15.536,2888,2
15.537,2888,2
15.538,1444,1
15.539,4332,3
15.54,2888,2
15.541,1444,1
15.542,1444,1
15.543,2888,2
15.544,2888,2
15.545,2888,2
15.546,2888,2
15.547,2888,2
15.548,2888,2
15.549,2888,2
15.55,1444,1
15.551,1444,1
15.552,2888,2
15.553,2888,2
15.554,2888,2
15.555,2888,2
15.556,2888,2
15.557,2888,2
15.558,2888,2
15.559,1444,1
15.56,1444,1
15.561,2888,2
15.562,2888,2
15.563,2888,2
15.564,2888,2
15.565,2888,2
15.566,2888,2
15.567,2888,2
15.568,2888,2
15.57,2888,2
15.571,2888,2
15.572,2888,2
15.573,2888,2
15.574,2888,2
15.575,2888,2
15.576,2888,2
15.577,1444,1
15.578,2888,2
15.579,1444,1
15.58,2888,2
15.581,2888,2
15.582,2888,2
15.583,2888,2
15.584,2888,2
15.585,2888,2
15.586,2888,2
15.587,1444,1
15.588,1444,1
15.589,2888,2
15.59,2888,2
15.591,2888,2
15.592,2888,2
15.593,2888,2
15.594,2888,2
15.595,2888,2
15.596,1444,1
15.597,1444,1
15.598,2888,2
15.599,2888,2
15.6,2888,2
15.601,2888,2
15.602,2888,2
15.603,2888,2
15.604,2888,2
15.605,1444,1
15.606,1444,1
15.607,2888,2
15.608,2888,2
15.609,2888,2
15.61,2888,2
15.611,2888,2
15.612,2888,2
15.613,2888,2
15.615,2888,2
15.616,2888,2
15.617,2888,2
15.618,2888,2
15.619,2888,2
15.62,2888,2
15.621,2888,2
15.622,2888,2
15.623,2888,2
15.624,1444,1
15.625,1444,1
15.626,2888,2
15.627,2888,2
15.628,2888,2
15.629,2888,2
15.63,2888,2
15.631,2888,2
15.632,2888,2
15.633,1444,1
15.634,1444,1
15.635,2888,2
15.636,2888,2
15.637,2888,2
15.638,2888,2
15.639,2888,2
15.64,2888,2
15.641,2888,2
15.642,2888,2
15.644,2888,2
15.645,2888,2
15.646,2888,2
15.647,2888,2
15.648,2888,2
15.649,2888,2
15.65,2888,2
15.651,2888,2
15.652,1444,1
15.653,1444,1
15.654,2888,2
15.655,2888,2
15.656,2888,2
15.657,2888,2
15.658,2888,2
15.659,2888,2
15.66,2888,2
15.661,1444,1
15.662,1444,1
15.663,2888,2
15.664,2888,2
15.665,2888,2
15.666,2888,2
15.667,2888,2
15.668,2888,2
15.669,2888,2
15.67,1444,1
15.671,1444,1
15.672,2888,2
15.673,2888,2
15.674,2888,2
15.675,2888,2
15.676,2888,2
15.677,2888,2
15.678,2888,2
15.679,2888,2
15.681,2888,2
15.682,2888,2
15.683,2888,2
15.684,2888,2
15.685,2888,2
15.686,2888,2
15.687,2888,2
15.688,2888,2
15.689,1444,1
15.69,1444,1
15.691,2888,2
15.692,2888,2
15.693,2888,2
15.694,2888,2
15.695,2888,2
15.696,2888,2
15.697,2888,2
15.698,1444,1
15.699,1444,1
15.7,2888,2
15.701,2888,2
15.702,2888,2
15.703,2888,2
15.704,2888,2
15.705,2888,2
15.706,2888,2
15.707,1444,1
15.708,1444,1
15.709,2888,2
15.71,2888,2
15.711,2888,2
15.712,2888,2
15.713,2888,2
15.714,2888,2
15.715,2888,2
15.716,2888,2
15.718,2888,2
15.719,2888,2
15.72,2888,2
15.721,2888,2
15.722,2888,2
15.723,2888,2
15.724,2888,2
15.725,2888,2
15.726,1444,1
15.727,1444,1
15.728,2888,2
15.729,2888,2
15.73,2888,2
15.731,2888,2
15.732,2888,2
15.733,2888,2
15.734,2888,2
15.735,1444,1
15.736,1444,1
15.737,2888,2
15.738,2888,2
15.739,2888,2
15.74,2888,2
15.741,2888,2
15.742,2888,2
15.743,2888,2
15.744,1444,1
15.745,1444,1
15.746,2888,2
15.747,2888,2
15.748,2888,2
15.749,2888,2
15.75,2888,2
15.751,2888,2
15.752,2888,2
15.753,1444,1
15.754,2888,2
15.755,1444,1
15.756,2888,2
15.757,2888,2
15.758,2888,2
15.759,2888,2
15.76,2888,2
15.761,2888,2
15.762,2888,2
15.763,1444,1
15.764,1444,1
15.765,2888,2
15.766,2888,2
15.767,2888,2
15.768,2888,2
15.769,2888,2
15.77,2888,2
15.771,2888,2
15.772,2888,2
15.774,2888,2
15.775,2888,2
15.776,2888,2
15.777,2888,2
15.778,2888,2
15.779,2888,2
15.78,2888,2
15.781,2888,2
15.783,2888,2
15.784,2888,2
15.785,2888,2
15.786,2888,2
15.787,2888,2
15.788,2888,2
15.789,2888,2
15.79,2888,2
15.792,2888,2
15.793,2888,2
15.794,2888,2
15.795,2888,2
15.796,2888,2
15.797,2888,2
15.798,2888,2
15.799,2888,2
15.8,1444,1
15.801,1444,1
15.802,2888,2
15.803,2888,2
15.804,2888,2
15.805,2888,2
15.806,2888,2
15.807,2888,2
15.808,2888,2
15.809,1444,1
15.81,1444,1
15.811,2888,2
15.812,2888,2
15.813,2888,2
15.814,2888,2
15.815,2888,2
15.816,2888,2
15.817,2888,2
