Segundos_em_0.0001,Bytes_Por_0.0001_Segundo,Quantidade_pacotes
11.7658,1444,1
11.7668,1444,1
11.767,1444,1
11.768,1444,1
11.7681,1444,1
11.7691,1444,1
11.7692,1444,1
11.7702,1444,1
11.7703,1444,1
11.7713,1444,1
11.7715,1444,1
11.7725,1444,1
11.7726,1444,1
11.7736,2888,2
11.7747,1444,1
11.7748,1444,1
11.7758,1444,1
11.7759,1444,1
11.7769,1444,1
11.777,1444,1
11.778,1444,1
11.7782,1444,1
11.7792,1444,1
11.7793,1444,1
11.7803,1444,1
11.7804,1444,1
11.7814,1444,1
11.7815,1444,1
11.7825,1444,1
11.7826,1444,1
11.7837,1444,1
11.7838,1444,1
11.7848,1444,1
11.7849,1444,1
11.7859,1444,1
11.786,1444,1
11.787,1444,1
11.7871,1444,1
11.7881,1444,1
11.7882,1444,1
11.7893,1444,1
11.7894,1444,1
11.7904,1444,1
11.7905,1444,1
11.7915,1444,1
11.7916,1444,1
11.7926,1444,1
11.7927,1444,1
11.7938,1444,1
11.7939,1444,1
11.7949,1444,1
11.795,1444,1
11.796,1444,1
11.7961,1444,1
11.7971,1444,1
11.7972,1444,1
11.7982,1444,1
11.7983,1444,1
11.7993,1444,1
11.7994,1444,1
11.8005,1444,1
11.8006,1444,1
11.8016,1444,1
11.8017,1444,1
11.803,1444,1
11.8032,1444,1
11.8038,1444,1
11.804,1444,1
11.805,1444,1
11.8051,1444,1
11.8061,1444,1
11.8062,1444,1
11.8072,1444,1
11.8073,1444,1
11.8083,1444,1
11.8084,1444,1
11.8094,1444,1
11.8095,1444,1
11.8106,1444,1
11.8107,1444,1
11.8117,1444,1
11.8118,1444,1
11.8128,1444,1
11.8129,1444,1
11.8139,1444,1
11.814,1444,1
11.815,1444,1
11.8152,1444,1
11.8162,1444,1
11.8163,1444,1
11.8173,1444,1
11.8174,1444,1
11.8184,1444,1
11.8185,1444,1
11.8195,1444,1
11.8196,1444,1
11.8207,2888,2
11.8218,1444,1
11.8219,1444,1
11.8229,1444,1
11.823,1444,1
11.824,1444,1
11.8242,1444,1
11.8251,1444,1
11.8252,1444,1
11.8262,1444,1
11.8263,1444,1
11.8274,1444,1
11.8275,1444,1
11.8285,1444,1
11.8286,1444,1
11.8296,1444,1
11.8297,1444,1
11.8307,1444,1
11.8308,1444,1
11.8319,1444,1
11.832,1444,1
11.833,1444,1
11.8331,1444,1
11.8341,1444,1
11.8342,1444,1
11.8352,1444,1
11.8353,1444,1
11.8363,1444,1
11.8364,1444,1
11.8375,1444,1
11.8376,1444,1
11.8386,1444,1
11.8387,1444,1
11.8397,1444,1
11.8398,1444,1
11.8408,1444,1
11.8409,1444,1
11.842,1444,1
11.8421,1444,1
11.8431,2888,2
11.8442,1444,1
11.8443,1444,1
11.8453,1444,1
11.8454,1444,1
11.8464,1444,1
11.8465,1444,1
11.8476,2888,2
11.8487,1444,1
11.8488,1444,1
11.8498,1444,1
11.8499,1444,1
11.8509,1444,1
11.8511,1444,1
11.852,1444,1
11.8522,1444,1
11.8531,1444,1
11.8533,1444,1
11.8543,1444,1
11.8544,1444,1
11.8554,1444,1
11.8555,1444,1
11.8565,1444,1
11.8566,1444,1
11.8576,1444,1
11.8577,1444,1
11.8588,2888,2
11.8599,1444,1
11.86,1444,1
11.861,1444,1
11.8611,1444,1
11.8621,1444,1
11.8622,1444,1
11.8633,1444,1
11.8634,1444,1
11.8644,1444,1
11.8645,1444,1
11.8655,1444,1
11.8656,1444,1
11.8666,1444,1
11.8667,1444,1
11.8677,1444,1
11.8679,1444,1
11.8689,1444,1
11.869,1444,1
11.87,1444,1
11.8701,1444,1
11.8711,1444,1
11.8712,1444,1
11.8722,1444,1
11.8723,1444,1
11.8733,1444,1
11.8734,1444,1
11.8744,1444,1
11.8746,1444,1
11.8756,1444,1
11.8757,1444,1
11.8767,1444,1
11.8768,1444,1
11.8778,1444,1
11.8779,1444,1
11.8793,1444,1
11.8794,1444,1
11.8801,1444,1
11.8802,1444,1
11.8812,1444,1
11.8813,1444,1
11.8823,1444,1
11.8824,1444,1
11.8834,1444,1
11.8835,1444,1
11.8845,1444,1
11.8846,1444,1
11.8857,1444,1
11.8858,1444,1
11.8868,1444,1
11.8869,1444,1
11.8879,1444,1
11.8881,1444,1
11.889,1444,1
11.8891,1444,1
11.8902,1444,1
11.8903,1444,1
11.8913,1444,1
11.8914,1444,1
11.8924,1444,1
11.8925,1444,1
11.8935,1444,1
11.8936,1444,1
11.8946,1444,1
11.8947,1444,1
11.8958,2888,2
11.8969,1444,1
11.897,1444,1
11.898,1444,1
11.8981,1444,1
11.8991,1444,1
11.8992,1444,1
11.9003,1444,1
11.9004,1444,1
11.9014,1444,1
11.9015,1444,1
11.9025,1444,1
11.9026,1444,1
11.9036,1444,1
11.9037,1444,1
11.9047,1444,1
11.9048,1444,1
11.9059,1444,1
11.906,1444,1
11.907,1444,1
11.9071,1444,1
11.9081,1444,1
11.9082,1444,1
11.9092,1444,1
11.9093,1444,1
11.9103,1444,1
11.9105,1444,1
11.9114,1444,1
11.9115,1444,1
11.9126,1444,1
11.9127,1444,1
11.9137,1444,1
11.9138,1444,1
11.9148,1444,1
11.915,1444,1
11.9159,1444,1
11.9161,1444,1
11.9171,1444,1
11.9172,1444,1
11.9182,1444,1
11.9183,1444,1
11.9193,1444,1
11.9194,1444,1
11.9204,1444,1
11.9205,1444,1
11.9216,2888,2
11.9227,1444,1
11.9228,1444,1
11.9238,1444,1
11.9239,1444,1
11.9249,1444,1
11.925,1444,1
11.926,1444,1
11.9261,1444,1
11.9272,1444,1
11.9273,1444,1
11.9283,1444,1
11.9284,1444,1
11.9294,1444,1
11.9295,1444,1
11.9305,1444,1
11.9306,1444,1
11.9316,1444,1
11.9317,1444,1
11.9328,1444,1
11.9329,1444,1
11.9339,1444,1
11.934,1444,1
11.935,1444,1
11.9352,1444,1
11.9361,1444,1
11.9362,1444,1
11.9373,1444,1
11.9374,1444,1
11.9383,1444,1
11.9385,1444,1
11.9395,1444,1
11.9396,1444,1
11.9406,1444,1
11.9407,1444,1
11.9417,1444,1
11.9418,1444,1
11.9428,1444,1
11.9429,1444,1
11.944,2888,2
11.9451,1444,1
11.9452,1444,1
11.9462,1444,1
11.9463,1444,1
11.9473,1444,1
11.9474,1444,1
11.9485,1444,1
11.9486,1444,1
11.9496,1444,1
11.9497,1444,1
11.9507,1444,1
11.9509,1444,1
11.9518,1444,1
11.9519,1444,1
11.9529,1444,1
11.9531,1444,1
11.9541,1444,1
11.9542,1444,1
11.9555,1444,1
11.9556,1444,1
11.9563,1444,1
11.9564,1444,1
11.9574,1444,1
11.9575,1444,1
11.9585,1444,1
11.9586,1444,1
11.9596,1444,1
11.9597,1444,1
11.9608,1444,1
11.9609,1444,1
11.9619,1444,1
11.962,1444,1
11.963,1444,1
11.9631,1444,1
11.9641,1444,1
11.9643,1444,1
11.9653,1444,1
11.9654,1444,1
11.9664,1444,1
11.9665,1444,1
11.9675,1444,1
11.9676,1444,1
11.9686,1444,1
11.9687,1444,1
11.9697,1444,1
11.9698,1444,1
11.9709,2888,2
11.972,1444,1
11.9721,1444,1
11.9732,2888,2
11.9742,1444,1
11.9743,1444,1
11.9753,1444,1
11.9754,1444,1
11.9765,1444,1
11.9766,1444,1
11.9776,1444,1
11.9777,1444,1
11.9787,1444,1
11.9788,1444,1
11.9798,1444,1
11.9799,1444,1
11.9809,1444,1
11.9811,1444,1
11.9821,1444,1
11.9822,1444,1
11.9832,1444,1
11.9833,1444,1
11.9843,1444,1
11.9844,1444,1
11.9854,1444,1
11.9855,1444,1
11.9866,1444,1
11.9867,1444,1
11.9877,1444,1
11.9878,1444,1
11.9888,1444,1
11.9889,1444,1
11.9899,1444,1
11.99,1444,1
11.9911,1444,1
11.9912,1444,1
11.9922,1444,1
11.9923,1444,1
11.9933,1444,1
11.9934,1444,1
11.9944,1444,1
11.9945,1444,1
11.9955,1444,1
11.9957,1444,1
11.9966,1444,1
11.9967,1444,1
11.9978,1444,1
11.9979,1444,1
11.9989,1444,1
11.999,1444,1
12.0,1444,1
12.0002,1444,1
12.0011,1444,1
12.0012,1444,1
12.0023,1444,1
12.0024,1444,1
12.0034,1444,1
12.0035,1444,1
12.0045,1444,1
12.0046,1444,1
12.0056,1444,1
12.0057,1444,1
12.0067,1444,1
12.0068,1444,1
12.0079,1444,1
12.008,1444,1
12.009,1444,1
12.0091,1444,1
12.0101,1444,1
12.0102,1444,1
12.0112,1444,1
12.0113,1444,1
12.0124,2888,2
12.0135,1444,1
12.0136,1444,1
12.0146,1444,1
12.0147,1444,1
12.0157,1444,1
12.0158,1444,1
12.0168,1444,1
12.0169,1444,1
12.018,1444,1
12.0181,1444,1
12.0191,1444,1
12.0192,1444,1
12.0202,1444,1
12.0203,1444,1
12.0213,1444,1
12.0214,1444,1
12.0224,1444,1
12.0226,1444,1
12.0235,1444,1
12.0237,1444,1
12.0247,1444,1
12.0248,1444,1
12.0258,1444,1
12.0259,1444,1
12.0269,1444,1
12.027,1444,1
12.028,1444,1
12.0281,1444,1
12.0292,1444,1
12.0293,1444,1
12.0303,1444,1
12.0304,1444,1
12.0318,1444,1
12.0319,1444,1
12.0325,1444,1
12.0326,1444,1
12.0337,1444,1
12.0338,1444,1
12.0348,1444,1
12.0349,1444,1
12.0359,1444,1
12.036,1444,1
12.037,1444,1
12.0371,1444,1
12.0382,1444,1
12.0383,1444,1
12.0393,1444,1
12.0394,1444,1
12.0404,2888,2
12.0415,1444,1
12.0416,1444,1
12.0426,1444,1
12.0427,1444,1
12.0437,1444,1
12.0438,1444,1
12.0449,1444,1
12.045,1444,1
12.046,1444,1
12.0461,1444,1
12.0471,1444,1
12.0472,1444,1
12.0482,1444,1
12.0483,1444,1
12.0494,1444,1
12.0495,1444,1
12.0505,2888,2
12.0516,1444,1
12.0517,1444,1
12.0527,1444,1
12.0528,1444,1
12.0538,1444,1
12.054,1444,1
12.0549,1444,1
12.055,1444,1
12.0561,1444,1
12.0562,1444,1
12.0572,1444,1
12.0573,1444,1
12.0583,1444,1
12.0584,1444,1
12.0594,1444,1
12.0595,1444,1
12.0605,1444,1
12.0607,1444,1
12.0617,1444,1
12.0618,1444,1
12.0628,1444,1
12.0629,1444,1
12.0639,1444,1
12.0641,1444,1
12.0651,1444,1
12.0652,1444,1
12.0662,1444,1
12.0663,1444,1
12.0673,1444,1
12.0674,1444,1
12.0684,1444,1
12.0685,1444,1
12.0695,1444,1
12.0697,1444,1
12.0706,1444,1
12.0708,1444,1
12.0718,2888,2
12.0729,2888,2
12.074,1444,1
12.0741,1444,1
12.0751,1444,1
12.0752,1444,1
12.0762,1444,1
12.0763,1444,1
12.0774,1444,1
12.0775,1444,1
12.0785,1444,1
12.0786,1444,1
12.0796,1444,1
12.0797,1444,1
12.0807,1444,1
12.0808,1444,1
12.0818,1444,1
12.082,1444,1
12.083,1444,1
12.0831,1444,1
12.0841,1444,1
12.0842,1444,1
12.0852,1444,1
12.0853,1444,1
12.0863,1444,1
12.0864,1444,1
12.0875,2888,2
12.0886,1444,1
12.0887,1444,1
12.0897,1444,1
12.0898,1444,1
12.0908,1444,1
12.091,1444,1
12.092,2888,2
12.0931,1444,1
12.0932,1444,1
12.0942,1444,1
12.0943,1444,1
12.0953,1444,1
12.0954,1444,1
12.0964,1444,1
12.0965,1444,1
12.0976,1444,1
12.0977,1444,1
12.0987,1444,1
12.0988,1444,1
12.0998,1444,1
12.0999,1444,1
12.1009,1444,1
12.101,1444,1
12.1021,1444,1
12.1022,1444,1
12.1031,1444,1
12.1033,1444,1
12.1043,1444,1
12.1044,1444,1
12.1054,1444,1
12.1055,1444,1
12.1065,1444,1
12.1066,1444,1
12.108,1444,1
12.1081,1444,1
12.1088,1444,1
12.1089,1444,1
12.1099,1444,1
12.11,1444,1
12.111,1444,1
12.1111,1444,1
12.1121,1444,1
12.1122,1444,1
12.1132,1444,1
12.1133,1444,1
12.1144,1444,1
12.1145,1444,1
12.1155,1444,1
12.1156,1444,1
12.1166,1444,1
12.1167,1444,1
12.1177,1444,1
12.1178,1444,1
12.1189,2888,2
12.12,1444,1
12.1201,1444,1
12.1211,1444,1
12.1212,1444,1
12.1222,1444,1
12.1223,1444,1
12.1233,1444,1
12.1235,1444,1
12.1245,1444,1
12.1246,1444,1
12.1256,1444,1
12.1257,1444,1
12.1267,1444,1
12.1268,1444,1
12.1278,1444,1
12.128,1444,1
12.1289,1444,1
12.129,1444,1
12.1301,1444,1
12.1302,1444,1
12.1312,2888,2
12.1323,1444,1
12.1324,1444,1
12.1334,1444,1
12.1335,1444,1
12.1346,1444,1
12.1347,1444,1
12.1357,1444,1
12.1358,1444,1
12.1368,1444,1
12.1369,1444,1
12.1379,1444,1
12.138,1444,1
12.139,1444,1
12.1391,1444,1
12.1401,1444,1
12.1403,1444,1
12.1413,1444,1
12.1414,1444,1
12.1424,1444,1
12.1425,1444,1
12.1435,1444,1
12.1436,1444,1
12.1446,1444,1
12.1447,1444,1
12.1458,1444,1
12.1459,1444,1
12.1469,1444,1
12.147,1444,1
12.148,1444,1
12.1481,1444,1
12.1491,1444,1
12.1492,1444,1
12.1503,1444,1
12.1504,1444,1
12.1514,1444,1
12.1515,1444,1
12.1525,1444,1
12.1526,1444,1
12.1536,1444,1
12.1537,1444,1
12.1547,1444,1
12.1548,1444,1
12.1558,1444,1
12.1559,1444,1
12.157,1444,1
12.1571,1444,1
12.1581,1444,1
12.1582,1444,1
12.1592,1444,1
12.1593,1444,1
12.1603,1444,1
12.1604,1444,1
12.1615,1444,1
12.1616,1444,1
12.1626,1444,1
12.1627,1444,1
12.1637,1444,1
12.1638,1444,1
12.1648,1444,1
12.1649,1444,1
12.166,1444,1
12.1666,1444,1
12.1671,2888,2
12.1682,1444,1
12.1683,1444,1
12.1693,1444,1
12.1694,1444,1
12.1704,1444,1
12.1705,1444,1
12.1715,1444,1
12.1716,1444,1
12.1727,1444,1
12.1728,1444,1
12.1738,1444,1
12.1739,1444,1
12.1749,1444,1
12.175,1444,1
12.176,1444,1
12.1761,1444,1
12.1772,1444,1
12.1773,1444,1
12.1783,2888,2
12.1794,1444,1
12.1795,1444,1
12.1805,1444,1
12.1806,1444,1
12.1816,1444,1
12.1818,1444,1
12.1827,1444,1
12.1829,1444,1
12.1843,1444,1
12.1844,1444,1
12.185,1444,1
12.1851,1444,1
12.1861,1444,1
12.1863,1444,1
12.1872,1444,1
12.1874,1444,1
12.1883,1444,1
12.1885,1444,1
12.1895,1444,1
12.1896,1444,1
12.1906,1444,1
12.1907,1444,1
12.1917,1444,1
12.1918,1444,1
12.1928,1444,1
12.1929,1444,1
12.194,1444,1
12.1941,1444,1
12.1951,1444,1
12.1952,1444,1
12.1962,1444,1
12.1963,1444,1
12.1973,1444,1
12.1974,1444,1
12.1984,1444,1
12.1985,1444,1
12.1996,1444,1
12.1997,1444,1
12.2007,1444,1
12.2008,1444,1
12.2018,1444,1
12.2019,1444,1
12.2029,1444,1
12.203,1444,1
12.204,1444,1
12.2042,1444,1
12.2052,1444,1
12.2053,1444,1
12.2063,1444,1
12.2064,1444,1
12.2074,1444,1
12.2075,1444,1
12.2086,1444,1
12.2087,1444,1
12.2097,1444,1
12.2098,1444,1
12.2108,1444,1
12.2109,1444,1
12.2119,1444,1
12.212,1444,1
12.213,1444,1
12.2131,1444,1
12.2142,1444,1
12.2143,1444,1
12.2153,1444,1
12.2154,1444,1
12.2164,1444,1
12.2165,1444,1
12.2175,1444,1
12.2176,1444,1
12.2186,1444,1
12.2187,1444,1
12.2197,1444,1
12.2198,1444,1
12.2209,1444,1
12.221,1444,1
12.222,1444,1
12.2221,1444,1
12.2231,1444,1
12.2232,1444,1
12.2242,1444,1
12.2243,1444,1
12.2253,1444,1
12.2254,1444,1
12.2265,1444,1
12.2266,1444,1
12.2276,1444,1
12.2277,1444,1
12.2287,1444,1
12.2288,1444,1
12.2298,1444,1
12.2299,1444,1
12.231,1444,1
12.2311,1444,1
12.2321,1444,1
12.2322,1444,1
12.2332,1444,1
12.2333,1444,1
12.2343,1444,1
12.2344,1444,1
12.2355,2888,2
12.2366,1444,1
12.2367,1444,1
12.2377,1444,1
12.2378,1444,1
12.2388,1444,1
12.2389,1444,1
12.2399,1444,1
12.24,1444,1
12.2411,1444,1
12.2412,1444,1
12.2422,1444,1
12.2423,1444,1
12.2433,1444,1
12.2434,1444,1
12.2444,1444,1
12.2445,1444,1
12.2455,1444,1
12.2457,1444,1
12.2467,1444,1
12.2468,1444,1
12.2478,1444,1
12.2479,1444,1
12.2489,1444,1
12.249,1444,1
12.25,1444,1
12.2501,1444,1
12.2512,1444,1
12.2513,1444,1
12.2522,1444,1
12.2523,1444,1
12.2534,1444,1
12.2535,1444,1
12.2545,1444,1
12.2547,1444,1
12.2556,1444,1
12.2557,1444,1
12.2567,1444,1
12.2569,1444,1
12.2579,1444,1
12.258,1444,1
12.259,1444,1
12.2591,1444,1
12.2604,1444,1
12.2605,1444,1
12.2612,1444,1
12.2613,1444,1
12.2624,1444,1
12.2625,1444,1
12.2635,1444,1
12.2636,1444,1
12.2646,1444,1
12.2647,1444,1
12.2657,1444,1
12.2658,1444,1
12.2669,1444,1
12.267,1444,1
12.268,1444,1
12.2681,1444,1
12.2691,1444,1
12.2692,1444,1
12.2702,1444,1
12.2703,1444,1
12.2713,1444,1
12.2714,1444,1
12.2724,1444,1
12.2725,1444,1
12.2736,1444,1
12.2737,1444,1
12.2747,1444,1
12.2748,1444,1
12.2758,1444,1
12.2759,1444,1
12.2769,1444,1
12.277,1444,1
12.278,1444,1
12.2782,1444,1
12.2792,1444,1
12.2793,1444,1
12.2803,1444,1
12.2804,1444,1
12.2814,1444,1
12.2815,1444,1
12.2825,1444,1
12.2826,1444,1
12.2836,1444,1
12.2837,1444,1
12.2848,1444,1
12.2849,1444,1
12.2859,1444,1
12.286,1444,1
12.287,1444,1
12.2871,1444,1
12.2881,1444,1
12.2882,1444,1
12.2893,1444,1
12.2894,1444,1
12.2904,1444,1
12.2905,1444,1
12.2915,1444,1
12.2916,1444,1
12.2926,1444,1
12.2927,1444,1
12.2938,1444,1
12.2939,1444,1
12.2949,1444,1
12.295,1444,1
12.296,1444,1
12.2961,1444,1
12.2971,1444,1
12.2972,1444,1
12.2982,1444,1
12.2983,1444,1
12.2994,1444,1
12.2995,1444,1
12.3005,1444,1
12.3006,1444,1
12.3016,1444,1
12.3017,1444,1
12.3027,1444,1
12.3028,1444,1
12.3038,1444,1
12.3039,1444,1
12.305,1444,1
12.3051,1444,1
12.3061,1444,1
12.3062,1444,1
12.3072,1444,1
12.3073,1444,1
12.3083,1444,1
12.3084,1444,1
12.3094,1444,1
12.3096,1444,1
12.3105,1444,1
12.3106,1444,1
12.3117,1444,1
12.3118,1444,1
12.3128,1444,1
12.3129,1444,1
12.3139,1444,1
12.314,1444,1
12.315,1444,1
12.3151,1444,1
12.3162,1444,1
12.3163,1444,1
12.3173,1444,1
12.3174,1444,1
12.3184,1444,1
12.3185,1444,1
12.3195,1444,1
12.3196,1444,1
12.3207,1444,1
12.3208,1444,1
12.3218,1444,1
12.3219,1444,1
12.3229,1444,1
12.323,1444,1
12.324,1444,1
12.3241,1444,1
12.3251,1444,1
12.3252,1444,1
12.3263,1444,1
12.3264,1444,1
12.3274,1444,1
12.3275,1444,1
12.3285,1444,1
12.3286,1444,1
12.3296,1444,1
12.3297,1444,1
12.3307,1444,1
12.3308,1444,1
12.3318,1444,1
12.332,1444,1
12.333,1444,1
12.3331,1444,1
12.3341,1444,1
12.3342,1444,1
12.3352,1444,1
12.3353,1444,1
12.3367,1444,1
12.3368,1444,1
12.3375,1444,1
12.3376,1444,1
12.3386,1444,1
12.3387,1444,1
12.3397,1444,1
12.3398,1444,1
12.3408,1444,1
12.3409,1444,1
12.3419,1444,1
12.342,1444,1
12.3431,1444,1
12.3432,1444,1
12.3442,1444,1
12.3443,1444,1
12.3453,1444,1
12.3454,1444,1
12.3464,1444,1
12.3465,1444,1
12.3476,1444,1
12.3477,1444,1
12.3487,1444,1
12.3488,1444,1
12.3498,1444,1
12.3499,1444,1
12.3509,1444,1
12.3512,1444,1
12.352,1444,1
12.3521,1444,1
12.3532,2888,2
12.3543,2888,2
12.3554,1444,1
12.3555,1444,1
12.3566,2888,2
12.3577,2888,2
12.3588,2888,2
12.3599,2888,2
12.361,2888,2
12.3621,1444,1
12.3622,1444,1
12.3632,1444,1
12.3633,1444,1
12.3644,2888,2
12.3655,2888,2
12.3666,1444,1
12.3667,1444,1
12.3677,1444,1
12.3678,1444,1
12.3688,1444,1
12.3689,1444,1
12.37,2888,2
12.3711,1444,1
12.3712,1444,1
12.3722,1444,1
12.3723,1444,1
12.3733,1444,1
12.3734,1444,1
12.3745,1444,1
12.3746,1444,1
12.3756,2888,2
12.3767,1444,1
12.3768,1444,1
12.3778,1444,1
12.3779,1444,1
12.3789,1444,1
12.379,1444,1
12.3801,1444,1
12.3802,1444,1
12.3812,1444,1
12.3813,1444,1
12.3823,1444,1
12.3824,1444,1
12.3834,1444,1
12.3835,1444,1
12.3845,1444,1
12.3846,1444,1
12.3857,1444,1
12.3858,1444,1
12.3868,1444,1
12.3869,1444,1
12.3879,1444,1
12.388,1444,1
12.389,1444,1
12.3891,1444,1
12.3901,1444,1
12.3903,1444,1
12.3913,1444,1
12.3914,1444,1
12.3924,1444,1
12.3925,1444,1
12.3935,1444,1
12.3936,1444,1
12.3946,1444,1
12.3947,1444,1
12.3957,1444,1
12.3958,1444,1
12.3969,1444,1
12.397,1444,1
12.398,1444,1
12.3981,1444,1
12.3991,1444,1
12.3992,1444,1
12.4002,1444,1
12.4003,1444,1
12.4014,2888,2
12.4025,1444,1
12.4026,1444,1
12.4036,1444,1
12.4037,1444,1
12.4047,1444,1
12.4048,1444,1
12.4058,1444,1
12.406,1444,1
12.407,1444,1
12.4071,1444,1
12.4081,1444,1
12.4082,1444,1
12.4092,1444,1
12.4093,1444,1
12.4103,1444,1
12.4104,1444,1
12.4115,1444,1
12.4116,1444,1
12.4129,1444,1
12.413,1444,1
12.4137,1444,1
12.4138,1444,1
12.4148,1444,1
12.4149,1444,1
12.416,2888,2
12.4171,1444,1
12.4172,1444,1
12.4182,1444,1
12.4183,1444,1
12.4193,1444,1
12.4194,1444,1
12.4204,1444,1
12.4205,1444,1
12.4216,1444,1
12.4217,1444,1
12.4226,1444,1
12.4227,1444,1
12.4238,1444,1
12.4239,1444,1
12.4249,1444,1
12.425,1444,1
12.426,1444,1
12.4261,1444,1
12.4271,1444,1
12.4272,1444,1
12.4283,2888,2
12.4294,2888,2
12.4305,1444,1
12.4306,1444,1
12.4316,1444,1
12.4317,1444,1
12.4328,1444,1
12.4329,1444,1
12.4339,1444,1
12.434,1444,1
12.435,1444,1
12.4351,1444,1
12.4361,1444,1
12.4362,1444,1
12.4373,1444,1
12.4374,1444,1
12.4384,1444,1
12.4385,1444,1
12.4395,2888,2
12.4406,1444,1
12.4407,1444,1
12.4417,1444,1
12.4418,1444,1
12.4429,1444,1
12.443,1444,1
12.444,1444,1
12.4441,1444,1
12.4451,1444,1
12.4452,1444,1
12.4462,1444,1
12.4463,1444,1
12.4473,1444,1
12.4474,1444,1
12.4484,1444,1
12.4485,1444,1
12.4496,1444,1
12.4497,1444,1
12.4507,1444,1
12.4508,1444,1
12.4518,1444,1
12.4519,1444,1
12.4529,1444,1
12.4531,1444,1
12.454,1444,1
12.4541,1444,1
12.4552,1444,1
12.4553,1444,1
12.4563,1444,1
12.4564,1444,1
12.4574,1444,1
12.4576,1444,1
12.4585,1444,1
12.4586,1444,1
12.4597,2888,2
12.4608,1444,1
12.4609,1444,1
12.4619,1444,1
12.462,1444,1
12.463,1444,1
12.4631,1444,1
12.4642,1444,1
12.4643,1444,1
12.4653,1444,1
12.4654,1444,1
12.4664,1444,1
12.4665,1444,1
12.4675,1444,1
12.4676,1444,1
12.4686,1444,1
12.4687,1444,1
12.4697,1444,1
12.4698,1444,1
12.4709,1444,1
12.471,1444,1
12.472,1444,1
12.4721,1444,1
12.4731,1444,1
12.4732,1444,1
12.4742,1444,1
12.4743,1444,1
12.4754,2888,2
12.4765,1444,1
12.4766,1444,1
12.4776,1444,1
12.4777,1444,1
12.4787,1444,1
12.4788,1444,1
12.4798,1444,1
12.4799,1444,1
12.4809,1444,1
12.481,1444,1
12.4821,1444,1
12.4822,1444,1
12.4832,1444,1
12.4833,1444,1
12.4843,1444,1
12.4844,1444,1
12.4854,1444,1
12.4855,1444,1
12.4866,1444,1
12.4867,1444,1
12.4877,1444,1
12.4878,1444,1
12.4891,1444,1
12.4892,1444,1
12.4899,1444,1
12.49,1444,1
12.491,1444,1
12.4911,1444,1
12.4922,1444,1
12.4923,1444,1
12.4933,1444,1
12.4934,1444,1
12.4944,1444,1
12.4945,1444,1
12.4955,1444,1
12.4956,1444,1
12.4967,1444,1
12.4968,1444,1
12.4978,1444,1
12.4979,1444,1
12.4989,1444,1
12.499,1444,1
12.5,1444,1
12.5001,1444,1
12.5011,1444,1
12.5012,1444,1
12.5023,1444,1
12.5024,1444,1
12.5034,1444,1
12.5035,1444,1
12.5045,1444,1
12.5046,1444,1
12.5056,1444,1
12.5057,1444,1
12.5068,1444,1
12.5069,1444,1
12.5079,1444,1
12.508,1444,1
12.509,1444,1
12.5091,1444,1
12.5101,1444,1
12.5102,1444,1
12.5112,1444,1
12.5113,1444,1
12.5123,1444,1
12.5124,1444,1
12.5135,1444,1
12.5136,1444,1
12.5146,1444,1
12.5147,1444,1
12.5157,1444,1
12.5158,1444,1
12.5168,1444,1
12.5169,1444,1
12.518,1444,1
12.5181,1444,1
12.5191,1444,1
12.5192,1444,1
12.5202,1444,1
12.5203,1444,1
12.5213,1444,1
12.5214,1444,1
12.5224,1444,1
12.5225,1444,1
12.5236,1444,1
12.5237,1444,1
12.5247,1444,1
12.5248,1444,1
12.5258,1444,1
12.5259,1444,1
12.5269,1444,1
12.527,1444,1
12.5281,2888,2
12.5292,1444,1
12.5293,1444,1
12.5303,1444,1
12.5304,1444,1
12.5314,1444,1
12.5315,1444,1
12.5325,1444,1
12.5326,1444,1
12.5337,1444,1
12.5338,1444,1
12.5348,1444,1
12.5349,1444,1
12.5359,1444,1
12.536,1444,1
12.537,1444,1
12.5371,1444,1
12.5381,1444,1
12.5383,1444,1
12.5393,1444,1
12.5394,1444,1
12.5404,1444,1
12.5405,1444,1
12.5415,1444,1
12.5416,1444,1
12.5426,1444,1
12.5427,1444,1
12.5437,1444,1
12.5438,1444,1
12.5449,1444,1
12.545,1444,1
12.546,1444,1
12.5461,1444,1
12.5471,1444,1
12.5473,1444,1
12.5482,1444,1
12.5484,1444,1
12.5493,1444,1
12.5494,1444,1
12.5505,1444,1
12.5506,1444,1
12.5516,1444,1
12.5517,1444,1
12.5527,1444,1
12.5528,1444,1
12.5538,1444,1
12.5539,1444,1
12.555,1444,1
12.5551,1444,1
12.5561,1444,1
12.5562,1444,1
12.5572,1444,1
12.5573,1444,1
12.5583,1444,1
12.5584,1444,1
12.5594,1444,1
12.5595,1444,1
12.5606,1444,1
12.5607,1444,1
12.5617,1444,1
12.5618,1444,1
12.5628,1444,1
12.5629,1444,1
12.5639,1444,1
12.5641,1444,1
12.5656,1444,1
12.5657,1444,1
12.5662,1444,1
12.5663,1444,1
12.5673,1444,1
12.5674,1444,1
12.5684,1444,1
12.5686,1444,1
12.5695,1444,1
12.5696,1444,1
12.5706,1444,1
12.5707,1444,1
12.5718,1444,1
12.5719,1444,1
12.5729,1444,1
12.573,1444,1
12.574,1444,1
12.5741,1444,1
12.5751,1444,1
12.5753,1444,1
12.5763,1444,1
12.5764,1444,1
12.5774,1444,1
12.5775,1444,1
12.5785,1444,1
